id,listing_url,scrape_id,last_scraped,source,name,neighborhood_overview,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
27652676,https://www.airbnb.com/rooms/27652676,20231220185646,2023-12-20,city scrape,Home in Oakland · 2 bedrooms · 1 bed · 1.5 shared baths,,20041951,https://www.airbnb.com/users/show/20041951,Jenny,2014-08-14,"Oakland, CA",,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/790400c0-5963-4d06-9a99-4603e09b634f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/790400c0-5963-4d06-9a99-4603e09b634f.jpg?aki_policy=profile_x_medium,Fruitvale,2,3,"['email', 'phone']",t,t,,Allendale,,37.78529,-122.20161,Private room in home,Private room,1,,1.5 shared baths,,1,[],$50.00,3,5,3,3,5,5,3.0,5.0,,t,23,53,83,83,2023-12-20,0,0,0,,,,,,,,,,,f,2,1,1,0,
27704665,https://www.airbnb.com/rooms/27704665,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · *4.67 · 1 bedroom · 1 bed · 1 bath,"The neighborhood is quiet.  There are people jogging, walking, dogs are on leashes and actively walking with their families.  It’s a mixed neighborhood of families with children and older folks who have raised  children.  People tend to be friendly.",131078940,https://www.airbnb.com/users/show/131078940,Ananda,2017-05-19,"Oakland, CA",,N/A,N/A,75%,f,https://a0.muscache.com/im/pictures/user/96d30ac2-f0b7-4057-81fe-a7dd8ee12e3d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/96d30ac2-f0b7-4057-81fe-a7dd8ee12e3d.jpg?aki_policy=profile_x_medium,Redwood Heights,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Redwood Heights,,37.79518265129562,-122.1895054070911,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$95.00,2,365,2,3,1125,1125,2.7,1125.0,,t,30,60,90,180,2023-12-20,6,6,0,2023-07-04,2023-10-02,4.67,4.67,4.33,4.83,5.0,4.83,4.67,,f,1,1,0,0,1.06
27804449,https://www.airbnb.com/rooms/27804449,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *4.72 · 2 bedrooms · 2 beds · 2 baths,"This is a bustling neighborhood in Oakland's Multi-Cultural Dimond District, also near lovely Glenview.  It is diverse, with restaurants and shops within walking distance, and near Dimond Park & Sausal Creek for nature lovers.  The unit is approx 12 miles from SF.  It is conveniently located just off the 580 freeway for quick access. Bart is approx  2 miles away at Fruitvale.",209722184,https://www.airbnb.com/users/show/209722184,Helen,2018-08-15,,,within an hour,100%,86%,t,https://a0.muscache.com/im/pictures/user/6b4acfc2-b618-42bd-b4bb-939d433ce04e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6b4acfc2-b618-42bd-b4bb-939d433ce04e.jpg?aki_policy=profile_x_medium,Upper Dimond,2,2,"['email', 'phone']",t,f,"Oakland, California, United States",Glenview,,37.79941,-122.2176,Entire rental unit,Entire home/apt,4,,2 baths,,2,[],$140.00,2,28,2,2,1125,1125,2.0,1125.0,,t,23,53,83,358,2023-12-20,120,18,2,2018-09-14,2023-12-11,4.72,4.84,4.73,4.89,4.85,4.73,4.62,,f,1,1,0,0,1.87
27834215,https://www.airbnb.com/rooms/27834215,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *5.0 · 2 bedrooms · 2 beds · 1 bath,"Free street parking in front or back of the house. The immediate surroundings are quiet and surrounded by trees. Within walking distance are: downtown Oakland,  Lake Merritt, Grand Lake movie theatre, Montclair Village, library, shops, Peet’s, Starbucks, bakeries, restaurants, Trader Joe's,  Whole Foods, tennis courts, public pool, parks, Morcom Rose Garden and weekly farmers market.",19068702,https://www.airbnb.com/users/show/19068702,Yanie,2014-07-28,"Oakland, CA","I'm a professional woman. I live upstairs. Movies, great discussions, great books, art exhibits, cultural diversity, fresh & delicious foods enhance my quality of life.  I'm very private and prefer to keep all aspects of my life simple and drama free.  ",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/19068702/profile_pic/1406652715/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/19068702/profile_pic/1406652715/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Crocker Highland,,37.81527,-122.23013,Entire guest suite,Entire home/apt,4,,1 bath,,2,[],$125.00,29,1125,29,29,1125,1125,29.0,1125.0,,t,23,53,83,358,2023-12-20,8,0,0,2019-04-25,2019-08-29,5.0,5.0,5.0,5.0,5.0,4.75,5.0,,t,1,1,0,0,0.14
27986432,https://www.airbnb.com/rooms/27986432,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *4.83 · 1 bedroom · 2 beds · 1 bath,Great neighborhood of mostly single family homes.  3 blocks and a pleasant walk to College Ave Shops.,11067477,https://www.airbnb.com/users/show/11067477,Martin,2014-01-06,"Los Angeles, CA",love great locations.. nice clean places... don't need glitz,within a few hours,100%,60%,f,https://a0.muscache.com/im/users/11067477/profile_pic/1390162277/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/11067477/profile_pic/1390162277/original.jpg?aki_policy=profile_x_medium,Fairview Park,1,2,"['email', 'phone']",t,t,"Oakland, California, United States",Fairview Park,,37.85171,-122.25796,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$98.00,14,90,14,14,90,90,14.0,90.0,,t,28,58,72,347,2023-12-20,23,0,0,2018-09-09,2019-04-08,4.83,4.78,4.7,5.0,4.91,5.0,4.74,,f,1,1,0,0,0.36
28028307,https://www.airbnb.com/rooms/28028307,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *5.0 · Studio · 1 bed · 1 bath,"It is a 20-50 commute (car, BART or bus) into downtown San Francisco (depending on traffic and/or time of the day).<br /><br />It is just a 5-15 minute commute into Downtown Oakland and the shops and restaurants of Oakland's trendiest neighborhoods of Lake Merrit, Lakeshore, Temescal, and Rockridge. It is also a quick commute (10-25 minutes) to Berkeley. It is also just a mile up the hill from regional parks with large redwood trees, biking and hiking trails as well as majestic views of the San Francisco and Oakland skylines and the space observatory, Chabot Space and Science Center. The Oakland Zoo is just a 5-10 minute drive down the interstate.",1777084,https://www.airbnb.com/users/show/1777084,Ac,2012-02-19,"Oakland, CA","Alinya & Heine are a fun couple who enjoy life to the fullest.  Alinya, born and raised in Oakland, and Heine with roots from from Oaxaca  - together we are Oaxacoakland style! We enjoy camping, hiking, playing in the garden creating art, and listening to music.   We are happy to help assist you if you have any questions,   just message us.  Looking forward to welcoming you into our home.",within an hour,100%,88%,f,https://a0.muscache.com/im/pictures/user/c7b07ad8-ba4d-4493-8821-02c66571988f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c7b07ad8-ba4d-4493-8821-02c66571988f.jpg?aki_policy=profile_x_medium,Central East Oakland,2,3,"['email', 'phone']",t,t,"Oakland, California, United States",Maxwell Park,,37.78413,-122.20039,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$81.00,30,30,30,30,30,30,30.0,30.0,,t,18,31,31,31,2023-12-20,19,0,0,2018-09-02,2019-12-01,5.0,5.0,4.89,5.0,4.95,4.68,4.89,,f,2,2,0,0,0.29
28082077,https://www.airbnb.com/rooms/28082077,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · *4.76 · 2 bedrooms · 2 beds · 1 bath,Great neighborhood extremely Accessible to transportation and shopping,24048103,https://www.airbnb.com/users/show/24048103,Kenneth,2014-11-22,"Oakland, CA",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/ed7dc534-651c-4453-8bd5-bc02a780dc5e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ed7dc534-651c-4453-8bd5-bc02a780dc5e.jpg?aki_policy=profile_x_medium,Gaskill,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Gaskill,,37.83933,-122.27798,Entire guesthouse,Entire home/apt,3,,1 bath,,2,[],$125.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,89,2023-12-20,95,5,0,2018-09-06,2023-10-08,4.76,4.76,4.88,4.87,4.89,4.77,4.67,,f,1,1,0,0,1.48
28112488,https://www.airbnb.com/rooms/28112488,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.77 · 1 bedroom · 1 bed · 1 private bath,"It's a residential neighborhood!  Several great restaurants and bars are a mile away, depending on what you're looking for!",27976568,https://www.airbnb.com/users/show/27976568,Lisa,2015-02-18,"Oakland, CA","Low key, recently left my job,  always plenty of projects needing attn and now I have the time! ",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/05f30382-48a0-4ac1-bce2-f7cc61ce3ff7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/05f30382-48a0-4ac1-bce2-f7cc61ce3ff7.jpg?aki_policy=profile_x_medium,Highland Terrace,3,3,"['email', 'phone']",t,t,"Oakland, California, United States",Highland Terrace,,37.79303,-122.23705,Private room in home,Private room,2,,1 private bath,,1,[],$51.00,2,30,2,2,1125,1125,2.0,1125.0,,t,2,32,62,152,2023-12-20,39,27,0,2018-09-02,2023-11-06,4.77,4.85,4.64,4.85,4.95,4.74,4.69,,f,3,0,3,0,0.60
28208215,https://www.airbnb.com/rooms/28208215,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *4.52 · 2 bedrooms · 2 beds · 1 bath,,49425420,https://www.airbnb.com/users/show/49425420,Omar,2015-11-19,"Oakland, CA","Hi there!
 
 My name is Omar and I'm originally from San Francisco.  In addition to my hometown, I've lived in:  Los Angeles, San Diego, Indianapolis, Pensacola, Newport RI, Iceland (yes Iceland), and now Oakland.  

One of my greatest passions is traveling.  I love visiting new cities and countries. 
 Learning new languages and meeting new people.  And as a former Naval Officer, I've had the opportunity to live and travel to several countries.  Including traversing much of our world's oceans and almost all of the 50 US states and it's territories.  

Some of the countries  I've been to include:  Singapore, Malaysia, UAE, Thailand, Australia, Mexico, Canada, Iceland, Oman, England, Germany, Spain, Switzerland, Austria, Ireland, Brazil, etc.

 So as a frequent traveler I know exactly what's important when staying away from home.  Therefore, as a host, my mission is to facilitate you with a beautiful, clean, comfortable ""home away from home"" as well as offer you the best service, so that you enjoy your stay to the fullest.  
 
You'll love my neighborhood's central location, variety of places to eat and year round warm weather.  My mission is to make your stay as comfortable as possible.  So please reach out to me if you have any questions. 

I'm looking forward to welcoming you!
 
 Kind regards,
 Omar",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/02503017-9674-4c21-a5a2-68e140203576.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/02503017-9674-4c21-a5a2-68e140203576.jpg?aki_policy=profile_x_medium,Grand Lake,2,2,"['email', 'phone']",t,t,,Grand Lake,,37.81653,-122.24705,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$95.00,2,28,2,2,1125,1125,2.0,1125.0,,t,14,44,71,161,2023-12-20,250,37,2,2018-10-24,2023-12-02,4.52,4.67,4.54,4.8,4.85,4.81,4.64,,f,2,2,0,0,3.98
28230649,https://www.airbnb.com/rooms/28230649,20231220185646,2023-12-21,previous scrape,Townhouse in Oakland · 1 bedroom · 1 bed · 1 shared bath,,37428441,https://www.airbnb.com/users/show/37428441,Josh,2015-07-03,"Oakland, CA",Low key and quiet. Look for value and cleanliness.,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/d6eeb89c-bbcc-448c-8baa-71db61d9927e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d6eeb89c-bbcc-448c-8baa-71db61d9927e.jpg?aki_policy=profile_x_medium,Caballo Hills,1,1,"['email', 'phone']",t,f,,Caballo Hills,,37.7794,-122.16595,Private room in townhouse,Private room,2,,1 shared bath,,1,[],$200.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-21,0,0,0,,,,,,,,,,,f,1,0,1,0,
28257353,https://www.airbnb.com/rooms/28257353,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *4.89 · 1 bedroom · 1 bed · 1 bath,"The Oakland Hills is a beautiful area between Berkeley and Hayward. Our house is in the Montclair area which is next to Piedmont, UC Berkeley and many other hip and fun places to visit in the East Bay. Highway 24, 13, 580 and 680 are all close by. BART is easily accessible and San Francisco is a 15-20 minute drive with no traffic.",12191702,https://www.airbnb.com/users/show/12191702,Faheem,2014-02-12,"Oakland, CA","Hi there. My family live in a beautiful house in the Oakland Hills. If you are visiting the Bay Area and are seeking a serene peacful place to stay close to SF, our au pair unit would be a great fir for you.

We are a small family with 2 kids. We are in/ out of the place and since the room has a private entrance ( and bathroom) you will have your privacy.

If you are seeking a party pad... then this probably is not the best fit for you :(

Good luck in your search!

Best,

Faheem

",N/A,N/A,100%,f,https://a0.muscache.com/im/users/12191702/profile_pic/1396239560/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12191702/profile_pic/1396239560/original.jpg?aki_policy=profile_x_medium,Merriwood,2,2,"['email', 'phone']",t,t,"Oakland, California, United States",Merriwood,,37.8423,-122.21016,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$80.00,10,180,10,10,1125,1125,10.0,1125.0,,t,1,1,1,79,2023-12-20,9,0,0,2018-09-29,2020-08-29,4.89,4.89,5.0,5.0,5.0,5.0,4.78,,f,2,2,0,0,0.14
28282180,https://www.airbnb.com/rooms/28282180,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · *4.80 · Studio · 1 bed · 1 bath,"This cottage is on a quiet, tree lined street with friendly neighbors. It is a short 5 minute drive to all the best Oakland and Berkeley has to offer. We look forward to hosting you.",2907698,https://www.airbnb.com/users/show/2907698,Rory,2012-07-11,"San Francisco, CA",,within an hour,100%,87%,f,https://a0.muscache.com/im/users/2907698/profile_pic/1342041537/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2907698/profile_pic/1342041537/original.jpg?aki_policy=profile_x_medium,Santa Fe,2,3,"['email', 'phone']",t,t,"Oakland, California, United States",Santa Fe,,37.84283,-122.27272,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$69.00,7,1125,1,7,1125,1125,7.0,1125.0,,t,16,30,60,335,2023-12-20,49,12,2,2019-04-15,2023-12-11,4.8,4.84,4.71,4.88,4.78,4.78,4.65,,f,1,1,0,0,0.86
28284045,https://www.airbnb.com/rooms/28284045,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *4.79 · 2 bedrooms · 2 beds · 1 bath,"West Oakland is a diverse neighborhood, fast becoming a hot spot for creativity. Oakland’s booming fusion restaurant scene has also enjoyed national acclaim in recent years, as have its bustling microbreweries. West Oakland has also seen its star rising as two critically acclaimed films 'Sorry to Bother You' and 'Blindspotting' were recently filmed  here.",66417402,https://www.airbnb.com/users/show/66417402,Carlos,2016-04-09,"Oakland, CA","Hi, I’m Carlos. We bought this house in August 2018, and we love making it as enjoyable for visitors as we can! Prior to our move to Oakland, I lived in SF for nearly 20 years.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-66417402/original/6ba6393a-bd2f-443a-a1be-ce3768383872.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-66417402/original/6ba6393a-bd2f-443a-a1be-ce3768383872.jpeg?aki_policy=profile_x_medium,Clawson,2,2,"['email', 'phone']",t,t,"Oakland, California, United States",Clawson,,37.82372,-122.28163,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$90.00,14,180,14,30,1125,1125,26.7,1125.0,,t,0,0,2,259,2023-12-20,123,15,1,2018-09-09,2023-11-22,4.79,4.89,4.98,4.98,5.0,4.41,4.83,,f,1,1,0,0,1.91
28288027,https://www.airbnb.com/rooms/28288027,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · *4.52 · Studio · 1 bed · 1 bath,,3696289,https://www.airbnb.com/users/show/3696289,Hicham,2012-09-27,"Oakland, CA","I am 46 years old, work as a banker building relationship with clients in San Francisco, I like nature, sport, politics and outdoor activities. Very personable as described by my colleagues. I like traveling and learning about other cultures and traditions; been in Mexico, Canada, Germany, Austria, Portugal, Spain, Morocco, Belguim, UK, France, Russia, Finland, Denmark, Norway, Nederland, Turkey and Egypt.
Would love to have you as my guest and look forward to hosting you.

 ",N/A,N/A,25%,f,https://a0.muscache.com/im/users/3696289/profile_pic/1388125619/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3696289/profile_pic/1388125619/original.jpg?aki_policy=profile_x_medium,Central East Oakland,4,5,"['email', 'phone', 'work_email']",t,t,,Frick,,37.7745,-122.1871,Entire guesthouse,Entire home/apt,3,,1 bath,,1,[],$150.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,179,2023-12-20,63,0,0,2018-09-09,2022-11-26,4.52,4.54,4.41,4.71,4.68,4.6,4.54,,f,4,2,2,0,0.98
28290026,https://www.airbnb.com/rooms/28290026,20231220185646,2023-12-21,previous scrape,Condo in Oakland · *4.84 · 1 bedroom · 1 bed · 1 private bath,"The neighborhood is safe to walk in and is walking distance to the Lake Merritt Pergola as well as the Morcom Rose Garden. Also close by are popular restaurants such as Camino, Boot and Shoe, and Arizmendi.",213646351,https://www.airbnb.com/users/show/213646351,Roop,2018-09-04,"Piedmont, CA","Hi. I live in Oakland, Ca, and mostly travel for pleasure.  ",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/711be77b-2cc8-42c7-9b99-0f53defe4ed6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/711be77b-2cc8-42c7-9b99-0f53defe4ed6.jpg?aki_policy=profile_x_medium,Grand Lake,1,1,"['email', 'phone']",t,f,"Oakland, California, United States",Grand Lake,,37.81383,-122.24923,Private room in condo,Private room,2,,1 private bath,,1,[],$65.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-21,25,0,0,2018-09-16,2019-02-25,4.84,4.88,4.72,4.72,4.88,4.92,4.88,,f,1,0,1,0,0.39
28387500,https://www.airbnb.com/rooms/28387500,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *4.84 · 1 bedroom · 1 bed · 1 bath,"The closest neighborhoods are the Laurel and the Dimond, and I'm not far from Park Boulevard, Lakeshore/Grand Lake, and Montclair. They're all great in their own ways.",82095586,https://www.airbnb.com/users/show/82095586,Bethany,2016-07-06,"Oakland, CA",Oakland native looking forward to hosting you!,within a day,100%,88%,t,https://a0.muscache.com/im/pictures/user/0afbc759-86c4-4f16-add4-03e7e9d1850d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0afbc759-86c4-4f16-add4-03e7e9d1850d.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Lincoln Highlands,,37.80267,-122.20169,Entire guest suite,Entire home/apt,1,,1 bath,,1,[],$100.00,14,90,14,14,90,90,14.0,90.0,,t,8,8,21,111,2023-12-20,19,4,1,2020-05-05,2023-12-04,4.84,4.95,4.84,4.95,4.95,4.74,4.63,,f,1,1,0,0,0.43
